title,link,date,content_snippet,text_combined,clean_text,tokens
Kopdes Merah Putih Bisa Ajukan Pinjaman ke Bank BUMN Mulai 1 Juli,https://www.cnnindonesia.com/ekonomi/20250625191850-92-1243840/kopdes-merah-putih-bisa-ajukan-pinjaman-ke-bank-bumn-mulai-1-juli,2025-06-25,Menteri Koordinator Bidang Pangan Zulkifli Hasan mengatakan Koperasi Desa Merah Putih (Kopdes Merah Putih) bisa mengajukan pinjaman ke Himpunan Bank Milik Negara (Himbara) atau bank-bank berstatus BUMN mulai 1 Juli 2025.,Kopdes Merah Putih Bisa Ajukan Pinjaman ke Bank BUMN Mulai 1 Juli Menteri Koordinator Bidang Pangan Zulkifli Hasan mengatakan Koperasi Desa Merah Putih (Kopdes Merah Putih) bisa mengajukan pinjaman ke Himpunan Bank Milik Negara (Himbara) atau bank-bank berstatus BUMN mulai 1 Juli 2025.,kopdes merah putih aju pinjam bank bumn mulai juli menteri koordinator bidang pangan zulkifli hasan kata koperasi desa merah putih kopdes merah putih aju pinjam himpun bank milik negara himbara bankbank status bumn mulai juli,"['kopdes', 'merah', 'putih', 'aju', 'pinjam', 'bank', 'bumn', 'mulai', 'juli', 'menteri', 'koordinator', 'bidang', 'pangan', 'zulkifli', 'hasan', 'kata', 'koperasi', 'desa', 'merah', 'putih', 'kopdes', 'merah', 'putih', 'aju', 'pinjam', 'himpun', 'bank', 'milik', 'negara', 'himbara', 'bankbank', 'status', 'bumn', 'mulai', 'juli']"
Demul Targetkan Jabar Bebas Bangunan dan Sertifikat Liar dalam 2 Tahun,https://www.cnnindonesia.com/ekonomi/20250625190454-92-1243834/demul-targetkan-jabar-bebas-bangunan-dan-sertifikat-liar-dalam-2-tahun,2025-06-25,Gubernur Jawa Barat Dedi Mulyadi (Demul) menargetkan wilayahnya akan bebas bangunan liar dan sertifikat liar dalam 2 tahun mendatang.,Demul Targetkan Jabar Bebas Bangunan dan Sertifikat Liar dalam 2 Tahun Gubernur Jawa Barat Dedi Mulyadi (Demul) menargetkan wilayahnya akan bebas bangunan liar dan sertifikat liar dalam 2 tahun mendatang.,demul target jabar bebas bangun sertifikat liar tahun gubernur jawa barat dedi mulyadi demul target wilayah bebas bangun liar sertifikat liar tahun datang,"['demul', 'target', 'jabar', 'bebas', 'bangun', 'sertifikat', 'liar', 'tahun', 'gubernur', 'jawa', 'barat', 'dedi', 'mulyadi', 'demul', 'target', 'wilayah', 'bebas', 'bangun', 'liar', 'sertifikat', 'liar', 'tahun', 'datang']"
Trenggono Ungkap 2 Cara Benahi Masalah Pulau Enggano yang Terisolasi,https://www.cnnindonesia.com/ekonomi/20250625142743-92-1243710/trenggono-ungkap-2-cara-benahi-masalah-pulau-enggano-yang-terisolasi,2025-06-25,"Menteri Kelautan dan Perikanan (KP) Sakti Wahyu Trenggono mengungkapkan 2 cara membenahi masalah Pulau Enggano, Provinsi Bengkulu, yang terisolasi.","Trenggono Ungkap 2 Cara Benahi Masalah Pulau Enggano yang Terisolasi Menteri Kelautan dan Perikanan (KP) Sakti Wahyu Trenggono mengungkapkan 2 cara membenahi masalah Pulau Enggano, Provinsi Bengkulu, yang terisolasi.",trenggono ungkap cara benah masalah pulau enggano isolasi menteri laut ikan kp sakti wahyu trenggono ungkap cara benah masalah pulau enggano provinsi bengkulu isolasi,"['trenggono', 'ungkap', 'cara', 'benah', 'masalah', 'pulau', 'enggano', 'isolasi', 'menteri', 'laut', 'ikan', 'kp', 'sakti', 'wahyu', 'trenggono', 'ungkap', 'cara', 'benah', 'masalah', 'pulau', 'enggano', 'provinsi', 'bengkulu', 'isolasi']"
Proyek Kilang yang Bikin Warga Tuban Jadi Miliarder Masih Terganjal,https://www.cnnindonesia.com/ekonomi/20250625134245-85-1243672/proyek-kilang-yang-bikin-warga-tuban-jadi-miliarder-masih-terganjal,2025-06-25,"Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyebut proyek pembangunan kilang minyak di Tuban, Jawa Timur, masih terkendala.","Proyek Kilang yang Bikin Warga Tuban Jadi Miliarder Masih Terganjal Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyebut proyek pembangunan kilang minyak di Tuban, Jawa Timur, masih terkendala.",proyek kilang bikin warga tuban jadi miliarder ganjal menteri energi sumber daya mineral esdm bahlil lahadalia sebut proyek bangun kilang minyak tuban jawa timur kendala,"['proyek', 'kilang', 'bikin', 'warga', 'tuban', 'jadi', 'miliarder', 'ganjal', 'menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'sebut', 'proyek', 'bangun', 'kilang', 'minyak', 'tuban', 'jawa', 'timur', 'kendala']"
Bahlil Angkat Mantan Jaksa dan Polisi Jadi Anak Buah di ESDM,https://www.cnnindonesia.com/ekonomi/20250625130232-85-1243650/bahlil-angkat-mantan-jaksa-dan-polisi-jadi-anak-buah-di-esdm,2025-06-25,Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menunjuk mantan jaksa dan polisi menjadi pejabat Kementerian ESDM.,Bahlil Angkat Mantan Jaksa dan Polisi Jadi Anak Buah di ESDM Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menunjuk mantan jaksa dan polisi menjadi pejabat Kementerian ESDM.,bahlil angkat mantan jaksa polisi jadi anak buah esdm menteri energi sumber daya mineral esdm bahlil lahadalia tunjuk mantan jaksa polisi jadi jabat menteri esdm,"['bahlil', 'angkat', 'mantan', 'jaksa', 'polisi', 'jadi', 'anak', 'buah', 'esdm', 'menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'tunjuk', 'mantan', 'jaksa', 'polisi', 'jadi', 'jabat', 'menteri', 'esdm']"
Danantara Tertarik Masuk ke Bisnis Film dan K-Pop,https://www.cnnindonesia.com/ekonomi/20250625073554-92-1243541/danantara-tertarik-masuk-ke-bisnis-film-dan-k-pop,2025-06-25,Danantara Indonesia tertarik menjalin kerja sama dengan Korea Selatan dalam bidang industri media dan hiburan seperti film dan K-Pop.,Danantara Tertarik Masuk ke Bisnis Film dan K-Pop Danantara Indonesia tertarik menjalin kerja sama dengan Korea Selatan dalam bidang industri media dan hiburan seperti film dan K-Pop.,danantara tarik masuk bisnis film kpop danantara indonesia tarik jalin kerja sama korea selatan bidang industri media hibur film kpop,"['danantara', 'tarik', 'masuk', 'bisnis', 'film', 'kpop', 'danantara', 'indonesia', 'tarik', 'jalin', 'kerja', 'sama', 'korea', 'selatan', 'bidang', 'industri', 'media', 'hibur', 'film', 'kpop']"
"Kemenkeu Bebaskan Bea-Pajak 1.800 Barang Jemaah Haji Senilai Rp2,4 M",https://www.cnnindonesia.com/ekonomi/20250611213339-92-1238771/kemenkeu-bebaskan-bea-pajak-1800-barang-jemaah-haji-senilai-rp24-m,2025-06-11,"Kementerian Keuangan (Kemenkeu) membebaskan bea masuk dan pajak 1.800 barang jemaah haji Indonesia senilai US$149 ribu alias Rp2,4 miliar (asumsi kurs Rp16.270 per dolar AS) pada hari pertama kepulangan ke Tanah Air.","Kemenkeu Bebaskan Bea-Pajak 1.800 Barang Jemaah Haji Senilai Rp2,4 M Kementerian Keuangan (Kemenkeu) membebaskan bea masuk dan pajak 1.800 barang jemaah haji Indonesia senilai US$149 ribu alias Rp2,4 miliar (asumsi kurs Rp16.270 per dolar AS) pada hari pertama kepulangan ke Tanah Air.",kemenkeu bebas beapajak barang jemaah haji nila rp m menteri uang kemenkeu bebas bea masuk pajak barang jemaah haji indonesia nila us ribu alias rp miliar asumsi kurs rp per dolar as hari pertama pulang tanah air,"['kemenkeu', 'bebas', 'beapajak', 'barang', 'jemaah', 'haji', 'nila', 'rp', 'm', 'menteri', 'uang', 'kemenkeu', 'bebas', 'bea', 'masuk', 'pajak', 'barang', 'jemaah', 'haji', 'indonesia', 'nila', 'us', 'ribu', 'alias', 'rp', 'miliar', 'asumsi', 'kurs', 'rp', 'per', 'dolar', 'as', 'hari', 'pertama', 'pulang', 'tanah', 'air']"
Kemensos Siap Revisi Data Bansos Jika Standar Kemiskinan Dinaikkan,https://www.cnnindonesia.com/ekonomi/20250611135427-532-1238568/kemensos-siap-revisi-data-bansos-jika-standar-kemiskinan-dinaikkan,2025-06-11,Kementerian Sosial (Kemensos) siap memperbaiki data penerima bantuan sosial (bansos) jika angka garis kemiskinan dinaikkan.,Kemensos Siap Revisi Data Bansos Jika Standar Kemiskinan Dinaikkan Kementerian Sosial (Kemensos) siap memperbaiki data penerima bantuan sosial (bansos) jika angka garis kemiskinan dinaikkan.,kemensos siap revisi data bansos standar miskin naik menteri sosial kemensos siap baik data terima bantu sosial bansos angka garis miskin naik,"['kemensos', 'siap', 'revisi', 'data', 'bansos', 'standar', 'miskin', 'naik', 'menteri', 'sosial', 'kemensos', 'siap', 'baik', 'data', 'terima', 'bantu', 'sosial', 'bansos', 'angka', 'garis', 'miskin', 'naik']"
"Prabowo Butuh Rp1.900 T Bangun Infrastruktur, APBN Cukup?",https://www.cnnindonesia.com/ekonomi/20250611154031-92-1238618/prabowo-butuh-rp1900-t-bangun-infrastruktur-apbn-cukup,2025-06-11,Pemerintah membutuhkan uang Rp1.900 triliun untuk membiayai pembangunan infrastruktur selama periode pemerintahan Presiden Prabowo Subianto.,"Prabowo Butuh Rp1.900 T Bangun Infrastruktur, APBN Cukup? Pemerintah membutuhkan uang Rp1.900 triliun untuk membiayai pembangunan infrastruktur selama periode pemerintahan Presiden Prabowo Subianto.",prabowo butuh rp t bangun infrastruktur apbn cukup perintah butuh uang rp triliun biaya bangun infrastruktur lama periode perintah presiden prabowo subianto,"['prabowo', 'butuh', 'rp', 't', 'bangun', 'infrastruktur', 'apbn', 'cukup', 'perintah', 'butuh', 'uang', 'rp', 'triliun', 'biaya', 'bangun', 'infrastruktur', 'lama', 'periode', 'perintah', 'presiden', 'prabowo', 'subianto']"
Pemerintah Tawarkan Proyek Sulap Tanah Abang-Blok M ke Investor Asing,https://www.cnnindonesia.com/ekonomi/20250611171714-92-1238680/pemerintah-tawarkan-proyek-sulap-tanah-abang-blok-m-ke-investor-asing,2025-06-11,Pemerintah menawarkan sejumlah proyek bernilai total sekitar Rp200 triliun ke investor asing melalui International Conference on Infrastructure (ICI).,Pemerintah Tawarkan Proyek Sulap Tanah Abang-Blok M ke Investor Asing Pemerintah menawarkan sejumlah proyek bernilai total sekitar Rp200 triliun ke investor asing melalui International Conference on Infrastructure (ICI).,perintah tawar proyek sulap tanah abangblok m investor asing perintah tawar jumlah proyek nila total rp triliun investor asing lalu international conference on infrastructure ici,"['perintah', 'tawar', 'proyek', 'sulap', 'tanah', 'abangblok', 'm', 'investor', 'asing', 'perintah', 'tawar', 'jumlah', 'proyek', 'nila', 'total', 'rp', 'triliun', 'investor', 'asing', 'lalu', 'international', 'conference', 'on', 'infrastructure', 'ici']"
Pemerintah Akan Bangun Tambak Garam Raksasa 10 Ribu Ha di NTT,https://www.cnnindonesia.com/ekonomi/20250611160835-92-1238643/pemerintah-akan-bangun-tambak-garam-raksasa-10-ribu-ha-di-ntt,2025-06-11,"Pemerintah tengah menyiapkan pembangunan kawasan sentra industri garam nasional di Pulau Rote, Kabupaten Rote Ndao, Nusa Tenggara Timur (NTT) seluas 10.764 hektare (ha) sebagai bagian dari strategi swasembada garam.","Pemerintah Akan Bangun Tambak Garam Raksasa 10 Ribu Ha di NTT Pemerintah tengah menyiapkan pembangunan kawasan sentra industri garam nasional di Pulau Rote, Kabupaten Rote Ndao, Nusa Tenggara Timur (NTT) seluas 10.764 hektare (ha) sebagai bagian dari strategi swasembada garam.",perintah bangun tambak garam raksasa ribu ha ntt perintah tengah siap bangun kawasan sentra industri garam nasional pulau rote kabupaten rote ndao nusa tenggara timur ntt luas hektare ha bagi strategi swasembada garam,"['perintah', 'bangun', 'tambak', 'garam', 'raksasa', 'ribu', 'ha', 'ntt', 'perintah', 'tengah', 'siap', 'bangun', 'kawasan', 'sentra', 'industri', 'garam', 'nasional', 'pulau', 'rote', 'kabupaten', 'rote', 'ndao', 'nusa', 'tenggara', 'timur', 'ntt', 'luas', 'hektare', 'ha', 'bagi', 'strategi', 'swasembada', 'garam']"
"DBS Foundation 'Impact Beyond Dialogue', Siap Hadapi Populasi Menua",https://www.cnnindonesia.com/ekonomi/20250611185000-625-1238732/dbs-foundation-impact-beyond-dialogue-siap-hadapi-populasi-menua,2025-06-11,"DBS Foundation bersama Bank DBS Indonesia menyelenggarakan diskusi bertajuk ""Impact Beyond Dialogue - Future-Proofing Indonesia: From Demographic Bonus to Ageing Readiness"" guna meningkatkan kesadaran publik akan pentingnya persiapan sistem sosial dan ekonomi yang inklusif terhadap lansia, sekaligus mendorong kolaborasi lintas generasi dan lintas sektor.","DBS Foundation 'Impact Beyond Dialogue', Siap Hadapi Populasi Menua DBS Foundation bersama Bank DBS Indonesia menyelenggarakan diskusi bertajuk ""Impact Beyond Dialogue - Future-Proofing Indonesia: From Demographic Bonus to Ageing Readiness"" guna meningkatkan kesadaran publik akan pentingnya persiapan sistem sosial dan ekonomi yang inklusif terhadap lansia, sekaligus mendorong kolaborasi lintas generasi dan lintas sektor.",dbs foundation impact beyond dialogue siap hadap populasi tua dbs foundation sama bank dbs indonesia selenggara diskusi tajuk impact beyond dialogue futureproofing indonesia from demographic bonus to ageing readiness tingkat sadar publik penting siap sistem sosial ekonomi inklusif lansia sekaligus dorong kolaborasi lintas generasi lintas sektor,"['dbs', 'foundation', 'impact', 'beyond', 'dialogue', 'siap', 'hadap', 'populasi', 'tua', 'dbs', 'foundation', 'sama', 'bank', 'dbs', 'indonesia', 'selenggara', 'diskusi', 'tajuk', 'impact', 'beyond', 'dialogue', 'futureproofing', 'indonesia', 'from', 'demographic', 'bonus', 'to', 'ageing', 'readiness', 'tingkat', 'sadar', 'publik', 'penting', 'siap', 'sistem', 'sosial', 'ekonomi', 'inklusif', 'lansia', 'sekaligus', 'dorong', 'kolaborasi', 'lintas', 'generasi', 'lintas', 'sektor']"
"BABYMONSTER Jadi Brand Ambassador Good Day Latte, Luncurkan Dua Varian",https://www.cnnindonesia.com/ekonomi/20250610125151-625-1238116/babymonster-jadi-brand-ambassador-good-day-latte-luncurkan-dua-varian,2025-06-11,"Brand kopi instan kenamaan Indonesia, Kopi Good Day, resmi menggandeng girl group K-Pop populer asal Korea Selatan, BABYMONSTER, sebagai Brand Ambassador untuk lini produk Good Day Latte.","BABYMONSTER Jadi Brand Ambassador Good Day Latte, Luncurkan Dua Varian Brand kopi instan kenamaan Indonesia, Kopi Good Day, resmi menggandeng girl group K-Pop populer asal Korea Selatan, BABYMONSTER, sebagai Brand Ambassador untuk lini produk Good Day Latte.",babymonster jadi brand ambassador good day latte luncur varian brand kopi instan nama indonesia kopi good day resmi gandeng girl group kpop populer asal korea selatan babymonster brand ambassador lini produk good day latte,"['babymonster', 'jadi', 'brand', 'ambassador', 'good', 'day', 'latte', 'luncur', 'varian', 'brand', 'kopi', 'instan', 'nama', 'indonesia', 'kopi', 'good', 'day', 'resmi', 'gandeng', 'girl', 'group', 'kpop', 'populer', 'asal', 'korea', 'selatan', 'babymonster', 'brand', 'ambassador', 'lini', 'produk', 'good', 'day', 'latte']"
Komisaris PT GAG Sebut Banyak Foto Editan AI soal Tambang Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250611194421-85-1238749/komisaris-pt-gag-sebut-banyak-foto-editan-ai-soal-tambang-raja-ampat,2025-06-11,Komisaris PT GAG Nikel Ahmad Fahrur Roz mengungkap banyak foto serta video yang beredar mengenai tambang nikel di Raja Ampat hasil editan kecerdasan buatan atau (AI/Artificial Intelligence).,Komisaris PT GAG Sebut Banyak Foto Editan AI soal Tambang Raja Ampat Komisaris PT GAG Nikel Ahmad Fahrur Roz mengungkap banyak foto serta video yang beredar mengenai tambang nikel di Raja Ampat hasil editan kecerdasan buatan atau (AI/Artificial Intelligence).,komisaris pt gag sebut banyak foto edit ai soal tambang raja ampat komisaris pt gag nikel ahmad fahrur roz ungkap banyak foto video edar kena tambang nikel raja ampat hasil edit cerdas buat aiartificial intelligence,"['komisaris', 'pt', 'gag', 'sebut', 'banyak', 'foto', 'edit', 'ai', 'soal', 'tambang', 'raja', 'ampat', 'komisaris', 'pt', 'gag', 'nikel', 'ahmad', 'fahrur', 'roz', 'ungkap', 'banyak', 'foto', 'video', 'edar', 'kena', 'tambang', 'nikel', 'raja', 'ampat', 'hasil', 'edit', 'cerdas', 'buat', 'aiartificial', 'intelligence']"
"Perkuat Layanan, Bank Jatim Resmikan Kantor Baru Cabang Caruban",https://www.cnnindonesia.com/ekonomi/20250611193214-625-1238746/perkuat-layanan-bank-jatim-resmikan-kantor-baru-cabang-caruban,2025-06-11,"PT Bank Pembangunan Daerah Jawa Timur Tbk (Bank Jatim) meresmikan kantor cabang barunya di Caruban, Kabupaten Madiun, Selasa (10/6). Kantor yang berlokasi di Jalan Panglima Sudirman No. 179 itu sebelumnya berstatus sebagai kantor cabang pembantu.","Perkuat Layanan, Bank Jatim Resmikan Kantor Baru Cabang Caruban PT Bank Pembangunan Daerah Jawa Timur Tbk (Bank Jatim) meresmikan kantor cabang barunya di Caruban, Kabupaten Madiun, Selasa (10/6). Kantor yang berlokasi di Jalan Panglima Sudirman No. 179 itu sebelumnya berstatus sebagai kantor cabang pembantu.",kuat layan bank jatim resmi kantor baru cabang caruban pt bank bangun daerah jawa timur tbk bank jatim resmi kantor cabang baru caruban kabupaten madiun selasa kantor lokasi jalan panglima sudirman no belum status kantor cabang bantu,"['kuat', 'layan', 'bank', 'jatim', 'resmi', 'kantor', 'baru', 'cabang', 'caruban', 'pt', 'bank', 'bangun', 'daerah', 'jawa', 'timur', 'tbk', 'bank', 'jatim', 'resmi', 'kantor', 'cabang', 'baru', 'caruban', 'kabupaten', 'madiun', 'selasa', 'kantor', 'lokasi', 'jalan', 'panglima', 'sudirman', 'no', 'belum', 'status', 'kantor', 'cabang', 'bantu']"
Profil PT OTM Milik Anak Riza Chalid yang Kilangnya Disita Kejagung,https://www.cnnindonesia.com/ekonomi/20250611191120-92-1238741/profil-pt-otm-milik-anak-riza-chalid-yang-kilangnya-disita-kejagung,2025-06-11,Kejaksaan Agung (Kejagung) resmi menyita kilang minyak milik PT Orbit Terminal Merak (OTM) pada kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina periode 2018-2023.,Profil PT OTM Milik Anak Riza Chalid yang Kilangnya Disita Kejagung Kejaksaan Agung (Kejagung) resmi menyita kilang minyak milik PT Orbit Terminal Merak (OTM) pada kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina periode 2018-2023.,profil pt otm milik anak riza chalid kilang sita jagung jaksa agung jagung resmi sita kilang minyak milik pt orbit terminal merak otm kasus duga korupsi tata kelola minyak mentah produk kilang pt pertamina periode,"['profil', 'pt', 'otm', 'milik', 'anak', 'riza', 'chalid', 'kilang', 'sita', 'jagung', 'jaksa', 'agung', 'jagung', 'resmi', 'sita', 'kilang', 'minyak', 'milik', 'pt', 'orbit', 'terminal', 'merak', 'otm', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'periode']"
"Tanggul Laut Jakarta Sudah Berdiri 14,75 KM, Lanjut Tahap 7",https://www.cnnindonesia.com/ekonomi/20250610162025-92-1238238/tanggul-laut-jakarta-sudah-berdiri-1475-km-lanjut-tahap-7,2025-06-10,"Pembangunan tanggul laut di perairan utara DKI Jakarta yang masuk program Pembangunan Terpadu Pesisir Ibukota Negara (PTPIN) sudah mencapai 14,75 kilometer.","Tanggul Laut Jakarta Sudah Berdiri 14,75 KM, Lanjut Tahap 7 Pembangunan tanggul laut di perairan utara DKI Jakarta yang masuk program Pembangunan Terpadu Pesisir Ibukota Negara (PTPIN) sudah mencapai 14,75 kilometer.",tanggul laut jakarta diri km lanjut tahap bangun tanggul laut air utara dki jakarta masuk program bangun padu pesisir ibukota negara ptpin capai kilometer,"['tanggul', 'laut', 'jakarta', 'diri', 'km', 'lanjut', 'tahap', 'bangun', 'tanggul', 'laut', 'air', 'utara', 'dki', 'jakarta', 'masuk', 'program', 'bangun', 'padu', 'pesisir', 'ibukota', 'negara', 'ptpin', 'capai', 'kilometer']"
Pemilik Bersuara soal Kapal JKW-Iriana Angkut Tambang Nikel Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250610202617-92-1238314/pemilik-bersuara-soal-kapal-jkw-iriana-angkut-tambang-nikel-raja-ampat,2025-06-10,"PT IMC Pelita Logistik Tbk selaku pemilik kapal mengklarifikasi isu penamaan 'Jokowi' dan 'Iriana' yang dikaitkan dengan pengangkutan hasil tambang nikel dari Raja Ampat, Papua Barat Daya.","Pemilik Bersuara soal Kapal JKW-Iriana Angkut Tambang Nikel Raja Ampat PT IMC Pelita Logistik Tbk selaku pemilik kapal mengklarifikasi isu penamaan 'Jokowi' dan 'Iriana' yang dikaitkan dengan pengangkutan hasil tambang nikel dari Raja Ampat, Papua Barat Daya.",milik suara soal kapal jkwiriana angkut tambang nikel raja ampat pt imc pelita logistik tbk selaku milik kapal klarifikasi isu nama jokowi iriana kait angkut hasil tambang nikel raja ampat papua barat daya,"['milik', 'suara', 'soal', 'kapal', 'jkwiriana', 'angkut', 'tambang', 'nikel', 'raja', 'ampat', 'pt', 'imc', 'pelita', 'logistik', 'tbk', 'selaku', 'milik', 'kapal', 'klarifikasi', 'isu', 'nama', 'jokowi', 'iriana', 'kait', 'angkut', 'hasil', 'tambang', 'nikel', 'raja', 'ampat', 'papua', 'barat', 'daya']"
"BI Catat Uang Primer RI Rp1.939 T, Naik 14,5 Persen Per Mei 2025",https://www.cnnindonesia.com/ekonomi/20250610164630-78-1238254/bi-catat-uang-primer-ri-rp1939-t-naik-145-persen-per-mei-2025,2025-06-10,"Bank Indonesia (BI) mencatat uang primer (MO) adjusted sebesar Rp1.939,1 triliun pada Mei 2025. Jumlah ini naik 14,5 persen secara tahunan (year on year/ yoy).","BI Catat Uang Primer RI Rp1.939 T, Naik 14,5 Persen Per Mei 2025 Bank Indonesia (BI) mencatat uang primer (MO) adjusted sebesar Rp1.939,1 triliun pada Mei 2025. Jumlah ini naik 14,5 persen secara tahunan (year on year/ yoy).",bi catat uang primer ri rp t naik persen per mei bank indonesia bi catat uang primer mo adjusted besar rp triliun mei jumlah naik persen tahun year on year yoy,"['bi', 'catat', 'uang', 'primer', 'ri', 'rp', 't', 'naik', 'persen', 'per', 'mei', 'bank', 'indonesia', 'bi', 'catat', 'uang', 'primer', 'mo', 'adjusted', 'besar', 'rp', 'triliun', 'mei', 'jumlah', 'naik', 'persen', 'tahun', 'year', 'on', 'year', 'yoy']"
